Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
2015301N11065,2015,10, NI, AS,CHAPALA,2015-11-03 18:00:00, NR, 14.30,  47.00, 30.0, 1001.0,newdelhi,  19.647,  24.387,main
2015301N11065,2015,10, NI, AS,CHAPALA,2015-11-04 00:00:00, NR, 14.80,  46.50, 25.0, 1003.0,newdelhi,   2.297,  12.662,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-05 00:00:00, NR, 14.10,  66.00, 25.0, 1006.0,newdelhi,   2.297,   1.153,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-05 03:00:00, NR, 14.10,  65.60, 25.0, 1004.0,newdelhi,   2.297,   4.757,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-05 06:00:00, NR, 14.10,  64.80, 30.0, 1002.0,newdelhi,  19.647,  13.912,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-05 12:00:00, NR, 14.00,  64.00, 35.0,  998.0,newdelhi,  36.855,  36.641,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-05 15:00:00, NR, 13.90,  63.70, 40.0,  996.0,newdelhi,  53.958,  48.006,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-05 18:00:00, NR, 13.90,  63.40, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-05 21:00:00, NR, 13.80,  63.00, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-06 00:00:00, NR, 13.70,  62.50, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-06 03:00:00, NR, 13.50,  62.20, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-06 06:00:00, NR, 13.20,  61.90, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-06 09:00:00, NR, 13.10,  61.50, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-06 12:00:00, NR, 13.00,  61.00, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-06 15:00:00, NR, 12.90,  60.80, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-06 18:00:00, NR, 12.90,  60.60, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-06 21:00:00, NR, 12.80,  60.40, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-07 00:00:00, NR, 12.80,  60.10, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-07 03:00:00, NR, 12.80,  59.60, 45.0,  994.0,newdelhi,  59.505,  58.073,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-07 06:00:00, NR, 12.70,  59.20, 50.0,  992.0,newdelhi,  71.767,  66.555,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-07 09:00:00, NR, 12.60,  58.80, 55.0,  990.0,newdelhi,  72.509,  72.513,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-07 12:00:00, NR, 12.70,  58.40, 60.0,  988.0,newdelhi,  80.707,  79.433,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-07 15:00:00, NR, 12.60,  57.90, 65.0,  984.0,newdelhi,  82.509,  87.314,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-07 18:00:00, NR, 12.70,  57.30, 70.0,  980.0,newdelhi,  86.996,  90.173,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-07 21:00:00, NR, 12.70,  56.70, 80.0,  976.0,newdelhi,  91.025,  92.335,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-08 00:00:00, NR, 12.70,  56.10, 85.0,  974.0,newdelhi,  91.979,  92.984,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-08 03:00:00, NR, 12.70,  55.50, 90.0,  968.0,newdelhi,  92.226,  94.594,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-08 06:00:00, NR, 12.70,  54.90, 95.0,  964.0,newdelhi,  94.947,  95.291,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-08 09:00:00, NR, 12.70,  54.20, 95.0,  964.0,newdelhi,  94.947,  95.291,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-08 12:00:00, NR, 12.70,  53.50, 90.0,  970.0,newdelhi,  92.226,  93.849,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-08 15:00:00, NR, 12.70,  52.90, 90.0,  970.0,newdelhi,  92.226,  93.849,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-08 18:00:00, NR, 12.50,  52.40, 90.0,  970.0,newdelhi,  92.226,  93.849,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-08 21:00:00, NR, 12.50,  51.70, 90.0,  970.0,newdelhi,  92.226,  93.849,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-09 00:00:00, NR, 12.30,  51.00, 85.0,  974.0,newdelhi,  91.979,  92.984,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-09 03:00:00, NR, 12.30,  50.30, 80.0,  976.0,newdelhi,  91.025,  92.335,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-09 06:00:00, NR, 12.30,  49.60, 80.0,  978.0,newdelhi,  91.025,  91.711,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-09 09:00:00, NR, 12.40,  48.80, 75.0,  980.0,newdelhi,  88.198,  90.173,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-09 12:00:00, NR, 12.50,  48.00, 70.0,  982.0,newdelhi,  86.996,  88.827,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-09 15:00:00, NR, 12.50,  47.60, 65.0,  986.0,newdelhi,  82.509,  84.118,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-09 18:00:00, NR, 12.60,  47.20, 65.0,  988.0,newdelhi,  82.509,  79.433,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-09 21:00:00, NR, 12.70,  46.80, 60.0,  990.0,newdelhi,  80.707,  72.513,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-10 00:00:00, NR, 12.90,  46.40, 50.0,  996.0,newdelhi,  71.767,  48.006,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-10 03:00:00, NR, 13.10,  46.20, 40.0,  998.0,newdelhi,  53.958,  36.641,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-10 06:00:00, NR, 13.30,  46.10, 30.0, 1003.0,newdelhi,  19.647,  12.662,main
2015309N14067,2015,11, NI, AS,MEGH,2015-11-10 12:00:00, NR, 13.60,  46.50, 25.0, 1005.0,newdelhi,   2.297,   4.301,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-08 03:00:00, NR, 10.70,  83.70, 25.0, 1003.0,newdelhi,   2.297,  12.662,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-08 06:00:00, NR, 10.80,  83.20, 25.0, 1003.0,newdelhi,   2.297,  12.662,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-08 12:00:00, NR, 11.00,  82.50, 25.0, 1002.0,newdelhi,   2.297,  13.912,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-08 18:00:00, NR, 11.20,  81.40, 30.0, 1000.0,newdelhi,  19.647,  25.204,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-09 00:00:00, NR, 11.40,  80.70, 30.0,  999.0,newdelhi,  19.647,  36.088,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-09 03:00:00, NR, 11.60,  80.30, 30.0,  998.0,newdelhi,  19.647,  36.641,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-09 06:00:00, NR, 11.70,  80.10, 30.0,  996.0,newdelhi,  19.647,  48.006,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-09 12:00:00, NR, 12.10,  80.00, 30.0,  996.0,newdelhi,  19.647,  48.006,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-09 18:00:00, NR, 12.40,  79.90, 30.0,  998.0,newdelhi,  19.647,  36.641,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-10 00:00:00, NR, 12.40,  79.60, 30.0, 1000.0,newdelhi,  19.647,  25.204,main
2015312N11083,2015,12, NI, BB,NOT NAMED,2015-11-10 03:00:00, NR, 12.40,  79.30, 20.0, 1002.0,newdelhi,   0.565,  13.912,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-08 18:00:00, TS, 22.20, -71.50, 30.0, 1010.0,atcf,  17.645,   5.681,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-09 00:00:00, TS, 22.80, -72.60, 30.0, 1010.0,atcf,  17.645,   5.681,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-09 06:00:00, TS, 23.40, -73.70, 35.0, 1010.0,atcf,  32.623,   5.681,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-09 12:00:00, TS, 24.10, -74.80, 40.0, 1008.0,atcf,  42.727,  15.951,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-09 18:00:00, TS, 25.00, -75.70, 45.0, 1008.0,atcf,  50.436,  15.951,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-10 00:00:00, TS, 26.40, -76.20, 50.0, 1006.0,atcf,  58.682,  26.919,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-10 06:00:00, TS, 28.00, -76.20, 55.0, 1003.0,atcf,  64.412,  42.121,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-10 12:00:00, TS, 29.50, -75.40, 60.0,  998.0,atcf,  69.835,  57.789,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-10 18:00:00, TS, 31.20, -74.00, 60.0,  993.0,atcf,  69.835,  67.996,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-11 00:00:00, TS, 33.10, -71.30, 65.0,  990.0,atcf,  74.042,  71.294,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-11 06:00:00, TS, 35.20, -67.60, 70.0,  985.0,atcf,  78.944,  77.843,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-11 12:00:00, TS, 36.20, -62.50, 75.0,  980.0,atcf,  82.043,  82.079,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-11 18:00:00, TS, 37.60, -58.20, 65.0,  980.0,atcf,  74.042,  82.079,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-12 00:00:00, ET, 38.90, -55.00, 65.0,  980.0,atcf,  74.042,  82.079,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-12 06:00:00, ET, 40.00, -52.00, 65.0,  980.0,atcf,  74.042,  82.079,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-12 12:00:00, ET, 41.30, -50.40, 55.0,  981.0,atcf,  64.412,  81.437,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-12 18:00:00, ET, 41.90, -49.90, 55.0,  983.0,atcf,  64.412,  79.919,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-13 00:00:00, ET, 41.50, -49.20, 50.0,  985.0,atcf,  58.682,  77.843,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-13 06:00:00, ET, 40.80, -47.50, 45.0,  985.0,atcf,  50.436,  77.843,main
2015313N22289,2015,12, NA, NA,KATE,2015-11-13 12:00:00, ET, 40.70, -45.40, 45.0,  987.0,atcf,  50.436,  75.141,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-16 18:00:00, TS,  3.50, 163.60,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-17 00:00:00, TS,  3.80, 162.50,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-17 06:00:00, TS,  4.30, 161.30,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-17 12:00:00, TS,  4.70, 159.80, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-17 18:00:00, TS,  5.20, 158.30, 35.0, 1000.0,tokyo,   0.000,  21.041,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-18 00:00:00, TS,  5.50, 157.20, 35.0,  998.0,tokyo,   0.000,  27.967,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-18 06:00:00, TS,  5.80, 155.70, 35.0,  996.0,tokyo,   0.000,  33.112,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-18 12:00:00, TS,  6.20, 154.70, 40.0,  994.0,tokyo,  10.928,  39.314,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-18 18:00:00, TS,  7.00, 153.80, 40.0,  994.0,tokyo,  10.928,  39.314,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-19 00:00:00, TS,  8.10, 152.70, 40.0,  994.0,tokyo,  10.928,  39.314,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-19 06:00:00, TS,  8.70, 151.40, 45.0,  992.0,tokyo,  22.064,  43.677,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-19 12:00:00, TS,  9.20, 150.40, 50.0,  985.0,tokyo,  33.442,  55.687,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-19 18:00:00, TS,  9.80, 149.40, 60.0,  975.0,tokyo,  51.677,  69.456,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-20 00:00:00, TS,  9.90, 148.70, 65.0,  970.0,tokyo,  59.318,  74.253,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-20 06:00:00, TS, 10.40, 147.50, 75.0,  960.0,tokyo,  72.950,  81.843,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-20 12:00:00, TS, 10.80, 146.00, 80.0,  950.0,tokyo,  79.072,  87.899,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-20 18:00:00, TS, 11.00, 144.40, 90.0,  940.0,tokyo,  89.463,  92.587,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-21 00:00:00, TS, 11.20, 142.90, 95.0,  935.0,tokyo,  93.258,  94.489,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-21 06:00:00, TS, 11.90, 141.40, 95.0,  935.0,tokyo,  93.258,  94.489,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-21 12:00:00, TS, 12.40, 139.60, 90.0,  940.0,tokyo,  89.463,  92.587,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-21 18:00:00, TS, 12.80, 137.90, 90.0,  940.0,tokyo,  89.463,  92.587,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-22 00:00:00, TS, 13.50, 136.60, 85.0,  945.0,tokyo,  84.969,  90.495,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-22 06:00:00, TS, 14.20, 135.20, 85.0,  945.0,tokyo,  84.969,  90.495,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-22 12:00:00, TS, 14.60, 133.90, 85.0,  945.0,tokyo,  84.969,  90.495,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-22 18:00:00, TS, 15.30, 132.80, 80.0,  950.0,tokyo,  79.072,  87.899,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-23 00:00:00, TS, 15.80, 132.00, 80.0,  950.0,tokyo,  79.072,  87.899,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-23 06:00:00, TS, 16.50, 131.60, 80.0,  950.0,tokyo,  79.072,  87.899,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-23 12:00:00, TS, 17.20, 131.50, 80.0,  950.0,tokyo,  79.072,  87.899,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-23 18:00:00, TS, 17.90, 131.70, 75.0,  955.0,tokyo,  72.950,  85.158,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-24 00:00:00, TS, 18.60, 132.00, 75.0,  960.0,tokyo,  72.950,  81.843,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-24 06:00:00, TS, 18.80, 132.90, 70.0,  965.0,tokyo,  65.626,  78.285,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-24 12:00:00, TS, 19.10, 133.70, 60.0,  975.0,tokyo,  51.677,  69.456,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-24 18:00:00, TS, 19.40, 134.50, 50.0,  985.0,tokyo,  33.442,  55.687,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-25 00:00:00, TS, 19.50, 135.10, 45.0,  990.0,tokyo,  22.064,  48.188,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-25 06:00:00, TS, 19.90, 135.90, 40.0,  994.0,tokyo,  10.928,  39.314,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-25 12:00:00, TS, 20.70, 136.70, 35.0,  996.0,tokyo,   0.000,  33.112,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-25 18:00:00, TS, 21.50, 137.70, 35.0,  998.0,tokyo,   0.000,  27.967,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-26 00:00:00, TS, 22.40, 138.50, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-26 06:00:00, TS, 23.50, 139.80, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-26 12:00:00, TS, 25.20, 141.80, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-26 18:00:00, TS, 26.80, 144.50, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-27 00:00:00, ET, 28.10, 147.40,  0.0, 1008.0,tokyo,-100.000,   1.521,main
2015321N04164,2015,27, WP, MM,IN-FA,2015-11-27 06:00:00, ET, 29.60, 150.40,  0.0, 1012.0,tokyo,-100.000,   0.265,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-18 06:00:00, DS, 12.90,-107.10, 25.0, 1007.0,atcf,   5.031,  21.551,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-18 12:00:00, TS, 12.90,-106.90, 30.0, 1005.0,atcf,  17.645,  32.311,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-18 18:00:00, TS, 12.90,-106.60, 30.0, 1004.0,atcf,  17.645,  38.284,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-19 00:00:00, TS, 13.10,-106.00, 30.0, 1004.0,atcf,  17.645,  38.284,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-19 06:00:00, TS, 13.70,-105.80, 30.0, 1003.0,atcf,  17.645,  42.121,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-19 12:00:00, TS, 14.20,-106.10, 35.0, 1002.0,atcf,  32.623,  45.642,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-19 18:00:00, TS, 14.70,-106.80, 35.0, 1002.0,atcf,  32.623,  45.642,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-20 00:00:00, TS, 15.20,-107.80, 35.0, 1002.0,atcf,  32.623,  45.642,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-20 06:00:00, TS, 15.70,-109.00, 35.0, 1002.0,atcf,  32.623,  45.642,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-20 12:00:00, TS, 15.90,-110.10, 35.0, 1002.0,atcf,  32.623,  45.642,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-20 18:00:00, TS, 16.10,-111.10, 35.0, 1002.0,atcf,  32.623,  45.642,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-21 00:00:00, TS, 16.50,-112.10, 35.0, 1003.0,atcf,  32.623,  42.121,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-21 06:00:00, TS, 16.80,-113.30, 35.0, 1003.0,atcf,  32.623,  42.121,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-21 12:00:00, TS, 16.80,-114.40, 35.0, 1003.0,atcf,  32.623,  42.121,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-21 18:00:00, TS, 16.70,-115.50, 35.0, 1003.0,atcf,  32.623,  42.121,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-22 00:00:00, TS, 16.80,-116.50, 35.0, 1003.0,atcf,  32.623,  42.121,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-22 06:00:00, TS, 17.00,-117.50, 30.0, 1004.0,atcf,  17.645,  38.284,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-22 12:00:00, TS, 17.40,-118.20, 30.0, 1005.0,atcf,  17.645,  32.311,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-22 18:00:00, DS, 17.80,-118.90, 30.0, 1005.0,atcf,  17.645,  32.311,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-23 00:00:00, DS, 18.50,-119.40, 30.0, 1005.0,atcf,  17.645,  32.311,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-23 06:00:00, DS, 19.10,-120.00, 30.0, 1005.0,atcf,  17.645,  32.311,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-23 12:00:00, DS, 19.60,-120.60, 25.0, 1006.0,atcf,   5.031,  26.919,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-23 18:00:00, DS, 20.10,-121.10, 25.0, 1007.0,atcf,   5.031,  21.551,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-24 00:00:00, DS, 20.60,-121.70, 25.0, 1007.0,atcf,   5.031,  21.551,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-24 06:00:00, DS, 20.90,-122.30, 25.0, 1007.0,atcf,   5.031,  21.551,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-24 12:00:00, DS, 21.10,-123.00, 20.0, 1008.0,atcf,   0.874,  15.951,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-24 18:00:00, DS, 21.40,-123.70, 20.0, 1008.0,atcf,   0.874,  15.951,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-25 00:00:00, DS, 21.40,-124.00, 20.0, 1008.0,atcf,   0.874,  15.951,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-25 06:00:00, DS, 21.40,-124.20, 20.0, 1009.0,atcf,   0.874,   9.984,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-25 12:00:00, DS, 21.30,-124.60, 20.0, 1009.0,atcf,   0.874,   9.984,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-25 18:00:00, DS, 21.00,-125.00, 20.0, 1009.0,atcf,   0.874,   9.984,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-26 00:00:00, DS, 20.60,-125.40, 20.0, 1009.0,atcf,   0.874,   9.984,main
2015322N13253,2015,26, EP, MM,RICK,2015-11-26 06:00:00, DS, 20.20,-126.00, 20.0, 1009.0,atcf,   0.874,   9.984,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-23 12:00:00, DS, 10.90,-100.50, 25.0, 1006.0,atcf,   5.031,  26.919,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-23 18:00:00, TS, 10.80,-102.00, 30.0, 1005.0,atcf,  17.645,  32.311,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-24 00:00:00, TS, 10.80,-103.30, 35.0, 1004.0,atcf,  32.623,  38.284,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-24 06:00:00, TS, 10.90,-104.40, 40.0, 1002.0,atcf,  42.727,  45.642,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-24 12:00:00, TS, 11.20,-105.50, 45.0, 1000.0,atcf,  50.436,  51.359,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-24 18:00:00, TS, 11.50,-106.60, 50.0,  999.0,atcf,  58.682,  56.052,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-25 00:00:00, TS, 11.80,-107.60, 60.0,  996.0,atcf,  69.835,  62.059,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-25 06:00:00, TS, 12.10,-108.50, 70.0,  989.0,atcf,  78.944,  73.154,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-25 12:00:00, TS, 12.30,-109.30, 85.0,  976.0,atcf,  87.386,  85.417,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-25 18:00:00, TS, 12.70,-109.70, 95.0,  967.0,atcf,  91.670,  90.559,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-26 00:00:00, TS, 13.30,-110.20,110.0,  957.0,atcf,  95.559,  94.259,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-26 06:00:00, TS, 14.10,-110.20,130.0,  934.0,atcf,  99.040,  98.898,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-26 12:00:00, TS, 15.20,-110.20,120.0,  943.0,atcf,  97.803,  97.657,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-26 18:00:00, TS, 16.30,-110.20,115.0,  947.0,atcf,  96.564,  96.925,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-27 00:00:00, TS, 17.40,-109.80,110.0,  951.0,atcf,  95.559,  95.754,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-27 06:00:00, TS, 18.50,-109.30, 95.0,  963.0,atcf,  91.670,  92.140,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-27 12:00:00, TS, 19.30,-108.80, 85.0,  970.0,atcf,  87.386,  88.582,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-27 18:00:00, TS, 20.00,-108.20, 75.0,  978.0,atcf,  82.043,  84.226,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-28 00:00:00, TS, 20.70,-108.80, 60.0,  987.0,atcf,  69.835,  75.141,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-28 06:00:00, DS, 21.20,-109.10, 40.0,  994.0,atcf,  42.727,  65.466,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-28 12:00:00, DS, 21.70,-109.00, 35.0, 1002.0,atcf,  32.623,  45.642,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-28 18:00:00, DS, 22.40,-108.70, 30.0, 1007.0,atcf,  17.645,  21.551,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-29 00:00:00, DS, 23.10,-108.30, 30.0, 1008.0,atcf,  17.645,  15.951,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-29 06:00:00, DS, 23.50,-107.90, 25.0, 1009.0,atcf,   5.031,   9.984,main
2015328N11260,2015,27, EP, MM,SANDRA,2015-11-29 12:00:00, DS, 24.20,-107.70, 20.0, 1010.0,atcf,   0.874,   5.681,main
2015344N07145,2015,28, WP, MM,MELOR,2015-12-10 00:00:00, TS,  7.10, 145.20,  0.0, 1008.0,tokyo,-100.000,   1.521,main
2015344N07145,2015,28, WP, MM,MELOR,2015-12-10 06:00:00, TS,  7.20, 143.90,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2015344N07145,2015,28, WP, MM,MELOR,2015-12-10 12:00:00, TS,  7.60, 142.50,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2015344N07145,2015,28, WP, MM,MELOR,2015-12-10 18:00:00, TS,  7.90, 141.00,  0.0, 1004.0,tokyo,-100.000,   8.390,main
